ISBN,title,description,authors,publish_date,publisher,number_of_pages,subjects
0515110396,Compelling Evidence,"""Steve Martini has written a wonderfully crafted and clever courtroom thriller. We unquestionably have a new literary lion in the fictional crime genre."" --Vincent Bugliosi ""In the tradition of great courtroom dramas, Steve Martini's Compelling Evidence is a taut, tense tale that I simply could not put down."" --Dominick Dunne ""Sets a standard for suspenseful, intelligent courtroom drama that will be hard to equal. It's by far the best of the genre I've ever seen . . . Absolutely thrilling."" --Clifford Irving ""Terrific and intriguing legal drama . . . thoroughly entertaining. It's great!"" --Melvin Belli ""Superb . . . truly on a level with Presumed Innocent."" --F. Lee Bailey",Steve Martini,1993,Jove,454.0,Fiction
0449131793,Barrier Island,"There are two kinds of men in Mississippi. They make natural enemies. And sometimes, but only if the balance between strength and weakness tips too far, unnatural allies. Tucker Loomis is a hard and dangerous man with a ruthlessness all West Bay fears and respects, and an improbable amount of money. Wade Rowley is a common man who aspires to honor but gets caught up in the footwork of a skilled swindler. In a pitiless game, with a few harsh rules and just one way of keeping score, the wrong man will die. And another will get away with more than murder. ""Lively, gritty . . . complex and convincing . . . Mr. MacDonald writes with passion!"" -- The New York Times Book Review",John D. MacDonald,1987,Fawcett,276.0,Fiction
0312305060,The Hours,Winner of the pulitzer Prize.,Michael Cunningham,1998,Macmillan,244.0,Fiction
0312925883,Not Without My Daughter,"In August 1984, Michigan housewife Betty Mahmoody accompanied her husband to his native Iran for a two-week vacation. To her horror, she found herself and her four-year-old daughter, Mahtob, virtual prisoners of a man rededicated to his Shiite Moslem faith, in a land where women are near-slaves and Americans are despised. Their only hope for escape lay in a dangerous underground that would not take her child... Now the true story of this courageous woman and her breathtaking odyssey bursts upon the screen in the Pathe Entertainment production starring Academy Award-winner Sally Field Not Without My Daughter is a Literary Guild Alternate Selection.","Betty Mahmoody, William Hoffer",1991-02-15,Macmillan,436.0,Biography & Autobiography
0440219248,Whatever Happened to Janie?,"With the mystery of her kidnapping now unraveled, Janie's story continues, and the nightmare is not over.",Caroline B. Cooney,1994,Laurel Leaf,228.0,Juvenile Nonfiction
060980877X,The Sweet Potato Queens' Big-Ass Cookbook (and Financial Planner),"They’re wild, beloved, and all-around fabulous, but with the Sweet Potato Queens, there’re just never enough good times—or enough good eats. Well, now all fabulous women everywhere can have their own mountains of royal fun and food, because bestselling author and Boss Queen Jill Conner Browne is revealing her big-ass top secret recipes—and the events that inspired them—in The Sweet Potato Queens’ Big-Ass Cookbook (and Financial Planner). And, of course, she’s dishing up plenty of hilarious stories, including: • Queenly adventures in mothering • The tiniest bit of plastic surgery • The all-true story of the Cutest Boy in the World And, oh yes, as promised: Sound financial planning. Tip number one: Hope that Daddy lives forever.",Jill Conner Browne,2003-01-07,Crown,290.0,Humor
0515117617,Happy Are Those Who Mourn,A Blackie Ryan novel.,Andrew M. Greeley,1995,Berkley,0.0,American fiction
0446327069,Happy are the Meek,"""A satisfying and often shocking mystery, thick with greed, guilt, lust ... the unflappable Blackie Ryan could definately become habit-forming.""--Publisher's Weekly",Andrew M. Greeley,1985,Warner Books (NY),796.0,Fiction
0373790961,Looking for Trouble,"Looking For Trouble by Julie Elizabeth Leto released on May 25, 2003 is available now for purchase.",Julie Elizabeth Leto,2003,Harlequin Books,262.0,Fiction
0375725784,A Heartbreaking Work of Staggering Genius,"NATIONAL BESTSELLER • PULITZER PRIZE FINALIST • A ""A beautifully ragged, laugh-out-loud funny and utterly unforgettable book"" (San Francisco Chronicle) that redefines both family and narrative. • From the bestselling author of The Circle. A Heartbreaking Work of Staggering Genius is the moving memoir of a college senior who, in the space of five weeks, loses both of his parents to cancer and inherits his eight-year-old brother. This exhilarating debut that manages to be simultaneously hilarious and wildly inventive as well as a deeply heartfelt story of the love that holds a family together.",Dave Eggers,2001,Vintage,500.0,Biography & Autobiography
0670878103,A New Song,"A clergyman and his wife move 600 miles from home, creating new friendships and maintaining old ones.",Jan Karon,1999,Viking Adult,424.0,Fiction
0671721542,When the Bough Breaks,"Equipped with more inherent psi power than any mortal or elf, an abused little girl threatens to destroy Earth and the Fairie world, unless the elves can stop her","Mercedes Lackey, Holly Lisle",1993-01,Baen Books,279.0,Fiction
0449214192,Centennial,"Written as a tribute to America's bicentennial celebration. Centennial is an epic novel of the history, land, and people of Colorado. Centered around the fictional town of Centennial, the story contains an extensive cast of characters including Native Americans, French fur trappers, English noblemen, and American cowboys, all caught up in the dramatic events and violent conflicts that shaped the destiny of the legendary West.",James Albert Michener,1974,Fawcett,1056.0,Fiction
014028009X,Bridget Jones's Diary,"The #1 bestselling book that defined the 20th century—now updated for the 25th Anniversary! Meet Bridget Jones—a 30-something Singleton who is certain she would have all the answers if she could: a. lose 7 pounds b. stop smoking c. develop Inner Poise Bridget Jones’s Diary is the devastatingly self-aware, laugh-out-loud daily chronicle of Bridget’s permanent, doomed quest for self-improvement—a year in which she resolves to: visit the gym three times a week, not just to buy a sandwich, form a relationship with a functional adult, and learn to work the television remote. Over the course of the year, Bridget loses a total of 72 pounds but gains a total of 74. She remains, however, optimistic. Through it all, Bridget will have you helpless with laughter, and—like millions of readers the world round—you’ll find yourself shouting, “Bridget Jones is me!”",Helen Fielding,1999-06-01,Penguin,292.0,Fiction
0440222656,The Horse Whisperer,"His name is Tom. His voice can calm wild horses, his touch can heal broken spirits. And Annie has traveled a long ways to find him, desperate to heal her injured daughter, her horse, and her heart.",Nicholas Evans,1996,"Random House Digital, Inc.",472.0,Fiction
0743418174,Good in Bed,"A contemporary Cinderella tale told with intelligence, wit and style.",Jennifer Weiner,2002-04-02,Simon and Schuster,432.0,Fiction
